ExternalID,Name,Description,Version,level,Parentnode,Is include
Fashion : Clothing : Knit jumper : Crew neck : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Crew neck,TRUE
Fashion : Clothing : Knit jumper : Funnel neck,Funnel neck,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Funnel neck ,Funnel neck ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Funnel neck  : 5gg,5gg,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck ,TRUE
Fashion : Clothing : Knit jumper : Funnel neck  : 7gg,7gg,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck ,TRUE
Fashion : Clothing : Knit jumper : Funnel neck  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck ,TRUE
Fashion : Clothing : Knit jumper : Funnel neck  : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck ,TRUE
Fashion : Clothing : Knit jumper : Funnel neck  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck ,TRUE
Fashion : Clothing : Knit jumper : Funnel neck : Gg 3,Gg 3,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck,TRUE
Fashion : Clothing : Knit jumper : Funnel neck : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Funnel neck,TRUE
Fashion : Clothing : Knit jumper : Hoody ,Hoody ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Hoody  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Hoody ,TRUE
Fashion : Clothing : Knit jumper : Hoody  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Hoody ,TRUE
Fashion : Clothing : Knit jumper : Knit midi dress,Knit midi dress,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Knit midi dress : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Knit midi dress,TRUE
Fashion : Clothing : Knit jumper : Knit mini dress,Knit mini dress,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Knit mini dress : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Knit mini dress,TRUE
Fashion : Clothing : Knit jumper : Knit trouser,Knit trouser,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Knit trouser : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Knit trouser,TRUE
Fashion : Clothing : Knit jumper : Roll neck,Roll neck,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Roll neck ,Roll neck ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Roll neck  : 7gg,7gg,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck ,TRUE
Fashion : Clothing : Knit jumper : Roll neck  : Gg 3,Gg 3,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck ,TRUE
Fashion : Clothing : Knit jumper : Roll neck  : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck ,TRUE
Fashion : Clothing : Knit jumper : Roll neck  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck ,TRUE
Fashion : Clothing : Knit jumper : Roll neck : Gg 3,Gg 3,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck,TRUE
Fashion : Clothing : Knit jumper : Roll neck : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck,TRUE
Fashion : Clothing : Knit jumper : Roll neck : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Roll neck,TRUE
Fashion : Clothing : Knit jumper : Slash neck,Slash neck,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Slash neck ,Slash neck ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Slash neck  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Slash neck ,TRUE
Fashion : Clothing : Knit jumper : Slash neck  : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Slash neck ,TRUE
Fashion : Clothing : Knit jumper : Slash neck  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Slash neck ,TRUE
Fashion : Clothing : Knit jumper : Slash neck : Gg 5,Gg 5,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Slash neck,TRUE
Fashion : Clothing : Knit jumper : Slash neck : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Slash neck,TRUE
Fashion : Clothing : Knit jumper : Square neck,Square neck,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Square neck ,Square neck ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Square neck  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Square neck ,TRUE
Fashion : Clothing : Knit jumper : Square neck  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Square neck ,TRUE
Fashion : Clothing : Knit jumper : Square neck : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Square neck,TRUE
Fashion : Clothing : Knit jumper : Square neck : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Square neck,TRUE
Fashion : Clothing : Knit jumper : V neck,V neck,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : V neck : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : V neck,TRUE
Fashion : Clothing : Knit jumper : V neck : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : V neck,TRUE
Fashion : Clothing : Knit jumper : Vee neck ,Vee neck ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Vee neck  : 7gg,7gg,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Vee neck ,TRUE
Fashion : Clothing : Knit jumper : Vee neck  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Vee neck ,TRUE
Fashion : Clothing : Knit jumper : Vee neck  : Gg 14,Gg 14,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Vee neck ,TRUE
Fashion : Clothing : Knit jumper : Vee neck  : Gg 3,Gg 3,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Vee neck ,TRUE
Fashion : Clothing : Knit jumper : Vee neck  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Vee neck ,TRUE
Fashion : Clothing : Knit jumper : Zip up,Zip up,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Zip up ,Zip up ,,OB 2023 version1,OB Type,Fashion : Clothing : Knit jumper,TRUE
Fashion : Clothing : Knit jumper : Zip up  : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Zip up ,TRUE
Fashion : Clothing : Knit jumper : Zip up  : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Zip up ,TRUE
Fashion : Clothing : Knit jumper : Zip up : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit jumper : Zip up,TRUE
Fashion : Clothing : Knit other,Knit other,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Knit other : Knit skirt,Knit skirt,,OB 2023 version1,OB Type,Fashion : Clothing : Knit other,TRUE
Fashion : Clothing : Knit other : Knit skirt : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit other : Knit skirt,TRUE
Fashion : Clothing : Knit other : Knit skirt : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit other : Knit skirt,TRUE
Fashion : Clothing : Knit other : Knit trouser,Knit trouser,,OB 2023 version1,OB Type,Fashion : Clothing : Knit other,TRUE
Fashion : Clothing : Knit other : Knit trouser : Gg 12,Gg 12,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit other : Knit trouser,TRUE
Fashion : Clothing : Knit other : Knit trouser : Gg 7,Gg 7,,OB 2023 version1,Type Detail,Fashion : Clothing : Knit other : Knit trouser,TRUE
Fashion : Clothing : Outerwear,Outerwear,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Outerwear : Fur,Fur,,OB 2023 version1,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Fur : Long,Long,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Fur,TRUE
Fashion : Clothing : Outerwear : Fur : Short,Short,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Fur,TRUE
Fashion : Clothing : Outerwear : Heavyweight,Heavyweight,,OB 2023 version1,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Heavyweight : Long,Long,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Heavyweight,TRUE
Fashion : Clothing : Outerwear : Heavyweight : Short,Short,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Heavyweight,TRUE
Fashion : Clothing : Outerwear : Lightweight,Lightweight,,OB 2023 version1,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Lightweight : Long,Long,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Outerwear : Lightweight : N/a,N/a,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Outerwear : Lightweight : Short,Short,,OB 2023 version1,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Play/jumpsuit,Play/jumpsuit,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Play/jumpsuit : Jersey jumpsuit,Jersey jumpsuit,,OB 2023 version1,OB Type,Fashion : Clothing : Play/jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Jersey jumpsuit : N/a,N/a,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Jersey jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Jersey jumpsuit : Woven jumpsuit other ,Woven jumpsuit other ,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Jersey jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Jersey playsuit,Jersey playsuit,,OB 2023 version1,OB Type,Fashion : Clothing : Play/jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Jersey playsuit : Woven jumpsuit other ,Woven jumpsuit other ,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Jersey playsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven jumpsuit,Woven jumpsuit,,OB 2023 version1,OB Type,Fashion : Clothing : Play/jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven jumpsuit : N/a,N/a,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Woven jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven jumpsuit : Woven boilersuit,Woven boilersuit,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Woven jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven jumpsuit : Woven dungaree,Woven dungaree,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Woven jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven jumpsuit : Woven jumpsuit other ,Woven jumpsuit other ,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Woven jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven playsuit,Woven playsuit,,OB 2023 version1,OB Type,Fashion : Clothing : Play/jumpsuit,TRUE
Fashion : Clothing : Play/jumpsuit : Woven playsuit : Woven jumpsuit other ,Woven jumpsuit other ,,OB 2023 version1,Type Detail,Fashion : Clothing : Play/jumpsuit : Woven playsuit,TRUE
Fashion : Clothing : Skirt,Skirt,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Skirt : Woven maxi skirt,Woven maxi skirt,,OB 2023 version1,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven maxi skirt : Plain maxi skirt,Plain maxi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven maxi skirt,TRUE
Fashion : Clothing : Skirt : Woven maxi skirt : Textured maxi skirt,Textured maxi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven maxi skirt,TRUE
Fashion : Clothing : Skirt : Woven midi skirt,Woven midi skirt,,OB 2023 version1,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven midi skirt : Plain midi skirt,Plain midi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven midi skirt,TRUE
Fashion : Clothing : Skirt : Woven midi skirt : Printed maxi skirt,Printed maxi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven midi skirt,TRUE
Fashion : Clothing : Skirt : Woven midi skirt : Printed midi skirt,Printed midi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven midi skirt,TRUE
Fashion : Clothing : Skirt : Woven midi skirt : Textured midi skirt,Textured midi skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven midi skirt,TRUE
Fashion : Clothing : Skirt : Woven mini skirt,Woven mini skirt,,OB 2023 version1,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven mini skirt : Plain mini skirt,Plain mini skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven mini skirt,TRUE
Fashion : Clothing : Skirt : Woven mini skirt : Printed mini skirt,Printed mini skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven mini skirt,TRUE
Fashion : Clothing : Skirt : Woven mini skirt : Textured mini skirt,Textured mini skirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Skirt : Woven mini skirt,TRUE
Fashion : Clothing : Swimwear,Swimwear,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Swimwear : Bikini bottom,Bikini bottom,,OB 2023 version1,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Bikini bottom : Printed bikini bottom,Printed bikini bottom,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Bikini bottom,TRUE
Fashion : Clothing : Swimwear : Bikini bottom : Textured bikini bottom,Textured bikini bottom,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Bikini bottom,TRUE
Fashion : Clothing : Swimwear : Bikini top,Bikini top,,OB 2023 version1,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Bikini top : Printed bikini top,Printed bikini top,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Bikini top,TRUE
Fashion : Clothing : Swimwear : Bikini top : Textured bikini top,Textured bikini top,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Bikini top,TRUE
Fashion : Clothing : Swimwear : Swimsuit,Swimsuit,,OB 2023 version1,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Swimsuit : Printed swimsuit,Printed swimsuit,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Swimsuit,TRUE
Fashion : Clothing : Swimwear : Swimsuit : Textured swimsuit,Textured swimsuit,,OB 2023 version1,Type Detail,Fashion : Clothing : Swimwear : Swimsuit,TRUE
Fashion : Clothing : Trouser,Trouser,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Trouser : Jersey short,Jersey short,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Jersey short : Textured jersey short,Textured jersey short,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Jersey short,TRUE
Fashion : Clothing : Trouser : Jersey trouser,Jersey trouser,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Jersey trouser ,Jersey trouser ,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Jersey trouser  : Plain jersey trouser,Plain jersey trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Jersey trouser ,TRUE
Fashion : Clothing : Trouser : Jersey trouser : Plain jersey trouser,Plain jersey trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Jersey trouser,TRUE
Fashion : Clothing : Trouser : Jersey trouser : Printed jersey trouser,Printed jersey trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Jersey trouser,TRUE
Fashion : Clothing : Trouser : Woven culotte,Woven culotte,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven culotte : Plain woven culotte,Plain woven culotte,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven culotte,TRUE
Fashion : Clothing : Trouser : Woven culotte : Printed woven culotte,Printed woven culotte,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven culotte,TRUE
Fashion : Clothing : Trouser : Woven culotte : Printed woven trouser,Printed woven trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven culotte,TRUE
Fashion : Clothing : Trouser : Woven short,Woven short,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven short : Plain woven short,Plain woven short,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven short,TRUE
Fashion : Clothing : Trouser : Woven short : Printed woven short,Printed woven short,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven short,TRUE
Fashion : Clothing : Trouser : Woven trouser,Woven trouser,,OB 2023 version1,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven trouser : Plain woven trouser,Plain woven trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven trouser,TRUE
Fashion : Clothing : Trouser : Woven trouser : Printed woven trouser,Printed woven trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven trouser,TRUE
Fashion : Clothing : Trouser : Woven trouser : Textured woven trouser,Textured woven trouser,,OB 2023 version1,Type Detail,Fashion : Clothing : Trouser : Woven trouser,TRUE
Fashion : Clothing : Wellness,Wellness,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Wellness : Jersey wellness,Jersey wellness,,OB 2023 version1,OB Type,Fashion : Clothing : Wellness,TRUE
Fashion : Clothing : Wellness : Jersey wellness : Top jersey wellness,Top jersey wellness,,OB 2023 version1,Type Detail,Fashion : Clothing : Wellness : Jersey wellness,TRUE
Fashion : Clothing : Wellness : Jersey wellness : Trouser jersey wellness,Trouser jersey wellness,,OB 2023 version1,Type Detail,Fashion : Clothing : Wellness : Jersey wellness,TRUE
Fashion : Clothing : Wellness : Woven wellness,Woven wellness,,OB 2023 version1,OB Type,Fashion : Clothing : Wellness,TRUE
Fashion : Clothing : Wellness : Woven wellness : Top woven wellness,Top woven wellness,,OB 2023 version1,Type Detail,Fashion : Clothing : Wellness : Woven wellness,TRUE
Fashion : Clothing : Woven dress,Woven dress,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Woven dress : Woven maxi dress,Woven maxi dress,,OB 2023 version1,OB Type,Fashion : Clothing : Woven dress,TRUE
Fashion : Clothing : Woven dress : Woven maxi dress : Plain maxi dress,Plain maxi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven maxi dress,TRUE
Fashion : Clothing : Woven dress : Woven maxi dress : Printed maxi dress,Printed maxi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven maxi dress,TRUE
Fashion : Clothing : Woven dress : Woven maxi dress : Textured maxi dress,Textured maxi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven maxi dress,TRUE
Fashion : Clothing : Woven dress : Woven midi dress,Woven midi dress,,OB 2023 version1,OB Type,Fashion : Clothing : Woven dress,TRUE
Fashion : Clothing : Woven dress : Woven midi dress : Plain midi dress,Plain midi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven midi dress,TRUE
Fashion : Clothing : Woven dress : Woven midi dress : Printed midi dress,Printed midi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven midi dress,TRUE
Fashion : Clothing : Woven dress : Woven midi dress : Printed mini dress,Printed mini dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven midi dress,TRUE
Fashion : Clothing : Woven dress : Woven midi dress : Textured midi dress,Textured midi dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven midi dress,TRUE
Fashion : Clothing : Woven dress : Woven mini dress,Woven mini dress,,OB 2023 version1,OB Type,Fashion : Clothing : Woven dress,TRUE
Fashion : Clothing : Woven dress : Woven mini dress : Plain mini dress,Plain mini dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven mini dress,TRUE
Fashion : Clothing : Woven dress : Woven mini dress : Printed mini dress,Printed mini dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven mini dress,TRUE
Fashion : Clothing : Woven dress : Woven mini dress : Textured mini dress,Textured mini dress,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven dress : Woven mini dress,TRUE
Fashion : Clothing : Woven top,Woven top,,OB 2023 version1,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Woven top : Woven blouse,Woven blouse,,OB 2023 version1,OB Type,Fashion : Clothing : Woven top,TRUE
Fashion : Clothing : Woven top : Woven blouse : Plain blouse,Plain blouse,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven blouse,TRUE
Fashion : Clothing : Woven top : Woven blouse : Printed blouse,Printed blouse,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven blouse,TRUE
Fashion : Clothing : Woven top : Woven blouse : Textured blouse,Textured blouse,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven blouse,TRUE
Fashion : Clothing : Woven top : Woven cami,Woven cami,,OB 2023 version1,OB Type,Fashion : Clothing : Woven top,TRUE
Fashion : Clothing : Woven top : Woven cami : Plain cami,Plain cami,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven cami,TRUE
Fashion : Clothing : Woven top : Woven cami : Printed cami,Printed cami,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven cami,TRUE
Fashion : Clothing : Woven top : Woven cami : Textured cami,Textured cami,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven cami,TRUE
Fashion : Clothing : Woven top : Woven shell top,Woven shell top,,OB 2023 version1,OB Type,Fashion : Clothing : Woven top,TRUE
Fashion : Clothing : Woven top : Woven shell top : Plain shell top,Plain shell top,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shell top,TRUE
Fashion : Clothing : Woven top : Woven shell top : Printed shell top,Printed shell top,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shell top,TRUE
Fashion : Clothing : Woven top : Woven shell top : Textured shell top,Textured shell top,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shell top,TRUE
Fashion : Clothing : Woven top : Woven shirt,Woven shirt,,OB 2023 version1,OB Type,Fashion : Clothing : Woven top,TRUE
Fashion : Clothing : Woven top : Woven shirt : N/a,N/a,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shirt,TRUE
Fashion : Clothing : Woven top : Woven shirt : Plain shirt,Plain shirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shirt,TRUE
Fashion : Clothing : Woven top : Woven shirt : Printed shirt,Printed shirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shirt,TRUE
Fashion : Clothing : Woven top : Woven shirt : Textured shirt,Textured shirt,,OB 2023 version1,Type Detail,Fashion : Clothing : Woven top : Woven shirt,TRUE
Fashion : Clothing accessories,Clothing accessories,,OB 2023 version1,Product Group,Fashion,TRUE
Fashion : Clothing accessories : Belts,Belts,,OB 2023 version1,Sub Product Group,Fashion : Clothing accessories,TRUE
Fashion : Clothing accessories : Belts : Fabric,Fabric,,OB 2023 version1,OB Type,Fashion : Clothing accessories : Belts,TRUE
Fashion : Clothing accessories : Belts : Fabric : Jean,Jean,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Fabric,TRUE
Fashion : Clothing accessories : Belts : Fabric : Waist,Waist,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Fabric,TRUE
Fashion : Clothing accessories : Belts : Leather,Leather,,OB 2023 version1,OB Type,Fashion : Clothing accessories : Belts,TRUE
Fashion : Clothing accessories : Belts : Leather : Jean,Jean,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Leather,TRUE
Fashion : Clothing accessories : Belts : Leather : Skinny,Skinny,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Leather,TRUE
Fashion : Clothing accessories : Belts : Leather : Waist,Waist,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Leather,TRUE
Fashion : Clothing accessories : Belts : Pu,Pu,,OB 2023 version1,OB Type,Fashion : Clothing accessories : Belts,TRUE
Fashion : Clothing accessories : Belts : Pu : Jean,Jean,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Pu,TRUE
Fashion : Clothing accessories : Belts : Pu : Skinny,Skinny,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Pu,TRUE
Fashion : Clothing accessories : Belts : Pu : Waist,Waist,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Belts : Pu,TRUE
Fashion : Clothing accessories : Footwear,Footwear,,OB 2023 version1,Sub Product Group,Fashion : Clothing accessories,TRUE
Fashion : Clothing accessories : Footwear : Boots,Boots,,OB 2023 version1,OB Type,Fashion : Clothing accessories : Footwear,TRUE
Fashion : Clothing accessories : Footwear : Boots : Branded,Branded,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Footwear : Boots,TRUE
Fashion : Clothing accessories : Footwear : Boots : Chelsea,Chelsea,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Footwear : Boots,TRUE
Fashion : Clothing accessories : Footwear : Boots : Chunky,Chunky,,OB 2023 version1,Type Detail,Fashion : Clothing accessories : Footwear : Boots,TRUE
